"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@27xCHANYEOL 1
HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편
@weareoneEXO",FALSE,0,"27xCHANYEOL",2021-11-27 13:45:43,FALSE,"1464590494470586377","1464591266138640385","1101886838279614464","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_jjareu",2,FALSE,FALSE,NA,NA
"@ParkChanyeolINA @weareoneEXO HAPPY CHANYEOL DAY 
#OurMeissaChanyeolDay‌ 
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편 
@weareoneEXO",FALSE,0,"aprillyaa_",2021-11-27 13:45:43,FALSE,"1464591223918710787","1464591265035472898","1047012037","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aprillyaa_",0,FALSE,FALSE,NA,NA
"RT @pcysarchive: always be happy chanyeol 
#HappyChanyeolDay‌ https://t.co/S91jlMmvq8",FALSE,0,NA,2021-11-27 13:45:42,FALSE,NA,"1464591263882100743",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","inyourheartyeol",1108,TRUE,FALSE,NA,NA
"@mochiitiger Happy birthday to the most competitive idol i have known  and to being my first bbg bias :P we miss uu… https://t.co/RxTtajNDez",FALSE,0,"mochiitiger",2021-11-27 13:45:42,TRUE,"1464536608439365639","1464591262930006023","1298283144085307393","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wnwo_ocart",0,FALSE,FALSE,NA,NA
"RT @sayycheesecake: ⟢ ℋappy ℬirthday &lt;3 🍮💗🍡
#HappyChanyeolDay #찬열아생일축하해 https://t.co/cav8azV08D",FALSE,0,NA,2021-11-27 13:45:41,FALSE,NA,"1464591259910111242",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","nutellachoc98",21,TRUE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY 

#CHANYEOL
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해 #HappyVirus  
#항상찬열이편 @weareoneEXO",FALSE,0,"sehunfangirlll",2021-11-27 13:45:41,FALSE,"1464591241228611592","1464591258668580870","1224948281236545536","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sehunfangirlll",0,FALSE,FALSE,NA,NA
"happy birthday to my mom and mah bebi chanyeol

#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편
@weareoneEXO",FALSE,0,NA,2021-11-27 13:45:41,FALSE,NA,"1464591257112494088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nini_loey11",0,FALSE,FALSE,NA,NA
"@27xCHANYEOL HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해 #항상찬열이편 
@weareoneEXO",FALSE,0,"27xCHANYEOL",2021-11-27 13:45:41,FALSE,"1464590494470586377","1464591256827293696","1101886838279614464","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bewithcy",0,FALSE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편
@weareoneEXO 172",FALSE,0,"sluvsee",2021-11-27 13:45:40,FALSE,"1464569470978977792","1464591253551517698","1414595219035549699","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sluvsee",0,FALSE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY 

#CHANYEOL
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해… https://t.co/oOLLxhIKPK",FALSE,0,"_Bunnycitizen",2021-11-27 13:45:39,TRUE,"1464589741232300044","1464591251605377033","1366239308726689792","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Bunnycitizen",0,FALSE,FALSE,NA,NA
"RT @no_loey_no_life: 장재혁 IG story

My sincere birthday greetings Chanyeollie hyung 😍

I love you @/real__pcy

Chanyeollie hyung's mom, I at…",FALSE,0,NA,2021-11-27 13:45:39,FALSE,NA,"1464591250451886087",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vivaciousloey",424,TRUE,FALSE,NA,NA
"RT @ChanyeolGlobal: 211127[IG] balloonfactoryseoul update with our #CHANYEOL birthday project 

#️⃣Chanyeol Birthday
#️⃣🤭🤭🤭🤭🤭
 
🔗https://t.…",FALSE,0,NA,2021-11-27 13:45:39,FALSE,NA,"1464591249407549444",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","icterume63",412,TRUE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해 #항상찬열이편 
@weareoneEXO",FALSE,0,"4loeyksoo",2021-11-27 13:45:39,FALSE,"1464591212107554819","1464591249344647169","1395742114416271362","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4loeyksoo",0,FALSE,FALSE,NA,NA
"@CHANBEELAND HAPPY CHANYEOL DAY 

#CHANYEOL
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편",FALSE,0,"CHANBEELAND",2021-11-27 13:45:39,FALSE,"1464538585940443136","1464591248581300224","1376765938066857988","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","byongeri12",0,FALSE,FALSE,NA,NA
"RT @27xCHANYEOL: 5k more🔥🔥🔥🔥 Let's go💃💃

Reply with
#OurMeissaChanyeolDay #HappyChanyeolDay #찬열아생일축하해 #항상찬열이편 #CHANYEOL #찬열 #박찬열 #엑소찬열 http…",FALSE,0,NA,2021-11-27 13:45:39,FALSE,NA,"1464591248438800392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chanyolimnida",35,TRUE,FALSE,NA,NA
"RT @ParkChanyeolINA: 211127 #CHANYEOL Last Curtain Call 'A Song of Meissa'

Cr Glorious1127
#찬열 #메이사의노래 
#HappyChanyeolDay https://t.co/xDp…",FALSE,0,NA,2021-11-27 13:45:38,FALSE,NA,"1464591246488264711",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mth_loey",45,TRUE,FALSE,NA,NA
"@ParkChanyeolINA @weareoneEXO HAPPY CHANYEOL DAY 

#OurMeissaChanyeolDay‌ 
#HappyChanyeolDay‌ 
#찬열아생일축하해 
#항상찬열이편 
@weareoneEXO",FALSE,0,"starsehuntopia",2021-11-27 13:45:38,FALSE,"1464591069023117318","1464591244030459910","1437254010164047874","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","starsehuntopia",0,FALSE,FALSE,NA,NA
"HAPPY BIRTHDAY CHANYEOL🍒

#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해 #항상찬열이편 
@weareoneEXO https://t.co/ujmrOBAWDR",FALSE,0,NA,2021-11-27 13:45:37,FALSE,NA,"1464591243166445569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_LoeyZhang",0,FALSE,FALSE,NA,NA
"RT @ParkChanyeolINA: 211127 #CHANYEOL Last Curtain Call 'A Song of Meissa'

😆😆

Cr Glorious1127
#찬열 #메이사의노래 
#HappyChanyeolDay https://t.co…",FALSE,0,NA,2021-11-27 13:45:37,FALSE,NA,"1464591242751143941",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vist__",19,TRUE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY 

#CHANYEOL
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해 #HappyVirus  
#항상찬열이편 @weareoneEXO",FALSE,0,"sehunfangirlll",2021-11-27 13:45:37,FALSE,"1464591223042166792","1464591241228611592","1224948281236545536","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sehunfangirlll",0,FALSE,FALSE,NA,NA
"@ParkChanyeolINA (´ｖ｀)(´ｖ｀)HAPPY CHANYEOL DAY
#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해 #항상찬열이편 
@weareoneEXO",FALSE,0,"ParkChanyeolINA",2021-11-27 13:45:36,FALSE,"1464588325042282499","1464591239307620358","986133314","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","agstteu2",0,FALSE,FALSE,NA,NA
"RT @ParkChanyeolINA: 211127 #CHANYEOL Last Curtain Call 'A Song of Meissa'

Cr Lumbre_61
#찬열 #메이사의노래 
#HappyChanyeolDay 
 https://t.co/6cni…",FALSE,0,NA,2021-11-27 13:45:36,FALSE,NA,"1464591237759913988",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mth_loey",50,TRUE,FALSE,NA,NA
"@ChanyeolGlobal HAPPY BIRTHDAY PARK CHANYEOL ~~~~

#HappyChanyeolDay 
#OurMeissaChanyeolDay
#찬열아생일축하해
#항상찬열이편
#CHANYEOL #찬열 #박찬열 #엑소찬열",FALSE,0,"ChanyeolGlobal",2021-11-27 13:45:36,FALSE,"1464506260422737921","1464591236531036165","1004317457388097537","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LoeyyyEnt",0,FALSE,FALSE,NA,NA
"@27xCHANYEOL @weareoneEXO HAPPY CHANYEOL DAY 🥳 #OurMeissaChanyeolDay 
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편",FALSE,0,"Chanbae17949600",2021-11-27 13:45:35,FALSE,"1464590664692219910","1464591233922207744","1330869624808751105","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chanbae17949600",0,FALSE,FALSE,NA,NA
"RT @ParkChanyeolINA: 211127 #CHANYEOL Last Curtain Call 'A Song of Meissa'

Cr Glorious1127
#찬열 #메이사의노래 
#HappyChanyeolDay https://t.co/xDp…",FALSE,0,NA,2021-11-27 13:45:35,FALSE,NA,"1464591233037189120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vist__",45,TRUE,FALSE,NA,NA
"RT @feeramen: Wish you all the best ✨💗
So proud of you baby 🤍🐯

#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해 #항상찬열이편 
@weareoneEXO htt…",FALSE,0,NA,2021-11-27 13:45:35,FALSE,NA,"1464591231716003840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yeoltsxy",241,TRUE,FALSE,NA,NA
